id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
46467071,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,2 baths,2,2,143,1,365,t,8,8,8,8,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,16,0,0,N/A
46467075,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,114,30,500,t,0,0,0,199,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,16,0,0,N/A
46467076,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,114,30,500,t,0,0,0,199,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,16,0,0,N/A
46467077,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,114,30,500,t,0,0,0,199,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,16,0,0,N/A
46467078,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,114,30,500,t,0,0,0,199,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,16,0,0,N/A
46467079,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,6,2 baths,2,3,115,30,365,t,17,17,17,17,3/7/23,1,0,0,5,5,4,5,5,5,5,t,16,16,0,0,0.05
46467082,350737522,Corporate,2020-06-18,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,103,30,365,t,24,54,84,147,3/7/23,1,1,0,3,4,2,5,1,5,3,t,16,16,0,0,0.13
47858837,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,120,20,360,t,0,0,0,60,3/7/23,4,4,0,4.75,4.75,4.5,5,4.75,4.75,4.75,f,248,248,0,0,0.39
47858907,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,120,7,360,t,0,0,0,60,3/7/23,0,0,0,0,0,0,0,0,0,0,f,248,248,0,0,N/A
47858957,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,120,5,360,t,0,0,0,60,3/7/23,0,0,0,0,0,0,0,0,0,0,f,248,248,0,0,N/A
47860228,20618407,Valarie,2014-08-27,"Dallas, TX",within a few hours,100%,96%,t,Bent Tree,10,15,t,t,District 2,Dallas,Entire condo,Entire home/apt,3,1 bath,1,1,69,30,365,t,3,33,63,63,3/7/23,4,4,0,5,5,5,5,5,5,5,f,8,8,0,0,0.35
47866943,23916014,Braden,2014-11-18,"Dallas, TX",within an hour,100%,97%,t,Old East Dallas,69,74,t,t,District 14,Dallas,Entire condo,Entire home/apt,4,1.5 baths,2,2,155,19,365,t,0,0,0,218,3/7/23,10,5,0,4.9,4.8,4.7,5,5,4.9,4.6,t,69,69,0,0,0.43
47883086,195276665,Riley,2018-06-12,"Dallas, TX",within an hour,100%,98%,f,Oak Lawn,1,1,t,t,District 14,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,149,3,7,t,6,7,24,24,3/7/23,27,27,2,4.89,4.89,4.93,4.93,4.89,5,4.85,t,1,1,0,0,2.4
47884578,385985718,Lauren,2021-01-25,N/A,within a few hours,100%,88%,t,Far North Dallas,2,2,t,f,District 12,Dallas,Entire home,Entire home/apt,4,2 baths,2,3,128,31,1125,t,0,0,0,76,3/7/23,8,3,0,4.88,5,4.75,5,4.88,5,4.88,f,1,1,0,0,0.34
47888557,386021104,Ci Management,2021-01-25,"Dallas, TX",within an hour,100%,100%,f,Lower Greenville,8,8,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,72,1,1125,t,4,34,64,339,3/7/23,115,47,3,4.55,4.6,4.73,4.87,4.79,4.78,4.5,t,8,8,0,0,4.81
47891146,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,30,1125,t,10,40,70,345,3/7/23,31,3,1,4.26,4.61,4.45,4.94,4.84,4.06,4.26,f,35,35,0,0,1.23
47891282,213227611,Sean,2018-09-02,"Dallas, TX",within an hour,100%,99%,f,Dallas Downtown Historic District,78,221,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,124,1,1125,t,26,56,86,359,3/7/23,122,57,3,4.65,4.74,4.57,4.72,4.8,4.79,4.61,t,11,11,0,0,4.83
47901280,43897852,Ruth,2015-09-10,"Dallas, TX",within an hour,100%,90%,t,N/A,20,24,t,t,District 3,Dallas,Private room in home,Private room,2,2 shared baths,1,1,40,1,1125,t,0,0,0,0,3/7/23,2,0,0,5,5,5,5,5,5,5,f,5,0,5,0,0.12
47902554,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 6,Dallas,Entire home,Entire home/apt,10,2 baths,3,5,160,2,1125,t,28,58,88,363,3/7/23,69,31,0,4.42,4.62,4.71,4.86,4.72,3.91,4.33,t,155,155,0,0,2.7
47904222,193799677,Lifestyle,2018-06-06,"Dallas, TX",N/A,N/A,N/A,f,Victory Park,1,2,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,150,1,365,t,0,0,0,0,3/7/23,5,0,0,4.8,4.8,4.6,4.8,5,5,4.8,f,1,1,0,0,0.2
47921338,10901678,Vera,2013-12-30,"Dallas, TX",within an hour,100%,100%,f,North Dallas,53,57,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,6,1 bath,1,2,92,1,1125,t,22,50,80,338,3/7/23,116,52,0,4.66,4.78,4.73,4.94,4.84,4.7,4.65,t,22,22,0,0,4.57
47576803,247002777,Kate,2019-03-05,"Dallas, TX",within an hour,100%,91%,t,N/A,2,3,t,t,District 14,Dallas,Private room in home,Private room,1,1 shared bath,1,1,32,29,180,t,28,58,84,128,3/7/23,6,2,0,5,5,4.83,5,4.67,4.67,4.83,f,2,0,2,0,0.25
47582443,4878829,Lucia,2013-01-28,"New York, NY",N/A,N/A,N/A,f,Oak Lawn,1,5,t,t,District 14,Dallas,Entire condo,Entire home/apt,4,1 bath,1,1,185,3,12,t,0,0,0,0,3/7/23,0,0,0,0,0,0,0,0,0,0,f,1,1,0,0,N/A
47594801,283198793,Lena,2019-08-06,"Dallas, TX",within a day,87%,91%,f,Kessler,13,13,t,t,District 1,Dallas,Room in boutique hotel,Private room,16,12 shared baths,12,14,"1,700.00",2,1125,t,28,56,86,361,3/7/23,7,2,0,4.86,5,5,4.57,4.71,5,4.86,f,13,0,13,0,0.3
47720790,167458316,Jennifer,2018-01-12,N/A,N/A,N/A,100%,f,Dallas Downtown Historic District,1,3,t,f,District 14,Dallas,Entire condo,Entire home/apt,4,1 bath,2,2,75,29,1125,t,0,5,20,241,3/7/23,10,5,1,4.7,4.9,5,4.5,4.7,5,4.6,t,1,1,0,0,0.41
47723109,339857476,Andela,2020-03-02,N/A,within an hour,100%,100%,f,Westside,11,13,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,155,1,1125,t,5,35,65,275,3/7/23,17,7,0,4.82,4.88,4.88,4.24,4.82,4.94,4.88,t,11,11,0,0,0.71
47730330,20618407,Valarie,2014-08-27,"Dallas, TX",within a few hours,100%,96%,t,Bent Tree,10,15,t,t,District 2,Dallas,Entire condo,Entire home/apt,3,1 bath,1,2,69,28,365,t,0,11,41,67,3/7/23,4,4,1,5,5,5,5,5,5,5,f,8,8,0,0,0.48
47734530,131241027,Sabrina,2017-05-21,"Dallas, TX",N/A,N/A,N/A,f,Central Dallas,10,36,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,79,1,365,t,0,0,0,0,3/7/23,10,0,0,4.7,4.3,4.3,4.8,4.8,4.8,4.5,t,1,1,0,0,0.38
47736813,227546204,Kristina,2018-11-25,United States,within an hour,93%,97%,t,Northwest Dallas,3,3,t,t,District 2,Dallas,Entire home,Entire home/apt,7,2.5 baths,3,4,249,1,1125,t,26,56,84,359,3/7/23,26,11,2,4.92,4.88,4.92,5,4.96,4.96,4.85,f,3,3,0,0,1.01
47739436,171000795,Ryan And Steph,2018-01-31,"Dallas, TX",within an hour,100%,100%,t,Oak Cliff,1,1,t,t,District 1,Dallas,Entire townhouse,Entire home/apt,8,3 baths,3,4,315,3,1125,t,13,33,56,325,3/7/23,111,42,6,4.96,4.93,4.9,4.97,4.99,4.85,4.88,f,1,1,0,0,4.56
47743469,113587095,Tim,2017-01-27,"Dallas, TX",within an hour,100%,95%,f,South Dallas,22,24,t,t,District 7,Dallas,Shared room in home,Shared room,1,3 shared baths,1,1,15,3,365,t,21,51,81,356,3/7/23,2,1,0,5,5,4.5,4.5,5,4,5,f,22,0,0,22,0.08
47752029,263502162,Landing,2019-05-22,"San Francisco, CA",within a few hours,88%,99%,f,Charter Oak,3286,4525,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,162,30,1125,t,0,0,0,237,3/7/23,0,0,0,0,0,0,0,0,0,0,t,81,81,0,0,N/A
47926551,386296927,Eva,2021-01-27,N/A,within an hour,90%,100%,t,West Dallas,1,1,t,t,District 6,Dallas,Entire home,Entire home/apt,6,2 baths,3,4,164,1,1125,t,20,47,77,167,3/7/23,75,30,2,4.84,4.93,4.91,5,4.99,4.21,4.84,f,1,1,0,0,3.16
47934816,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 5,Dallas,Entire home,Entire home/apt,6,2 baths,3,3,120,2,1125,t,26,56,86,361,3/7/23,35,15,1,4.29,4.57,4.03,4.83,4.91,4.37,4.37,t,155,155,0,0,1.37
47941164,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,30,1125,t,0,1,31,306,3/7/23,38,3,0,4.37,4.53,4.66,4.79,4.71,3.95,4.29,f,35,35,0,0,1.49
47952916,10901678,Vera,2013-12-30,"Dallas, TX",within an hour,100%,100%,f,North Dallas,53,57,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,6,1 bath,1,2,83,1,1125,t,11,28,46,264,3/7/23,88,30,3,4.6,4.76,4.82,4.9,4.9,4.73,4.69,t,22,22,0,0,3.46
46582529,157425268,Jen,2017-11-04,N/A,within an hour,100%,99%,t,Downtown Bentonville,20,20,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,147,1,1125,t,0,0,0,1,3/7/23,27,11,0,5,4.96,5,4.85,5,4.85,4.93,f,10,10,0,0,1
47962195,346249055,Naomi,2020-05-14,N/A,within a few hours,100%,80%,t,Northwest Dallas,1,1,t,f,District 13,Dallas,Entire guesthouse,Entire home/apt,2,1 bath,1,1,97,2,1125,t,0,0,0,125,3/7/23,10,10,0,4.9,4.9,4.9,5,5,4.9,4.9,f,1,1,0,0,0.83
47755299,119531958,Bo And Joy,2017-03-06,"Dallas, TX",within an hour,100%,100%,t,Knox / Henderson,14,15,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,86,1,60,t,21,51,81,138,3/7/23,62,23,1,4.82,4.94,4.85,4.84,4.94,4.95,4.82,f,14,14,0,0,2.41
46620072,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire loft,Entire home/apt,5,1 bath,2,2,111,1,365,t,9,26,49,311,3/7/23,260,106,4,4.83,4.86,4.82,4.9,4.84,4.93,4.8,t,24,24,0,0,9.5
46620137,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,6,1 bath,2,4,111,1,365,t,13,37,67,338,3/7/23,195,86,7,4.76,4.88,4.78,4.93,4.9,4.93,4.78,f,24,24,0,0,7.16
46620238,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,96,1,365,t,17,45,75,349,3/7/23,76,49,0,4.71,4.71,4.8,4.71,4.67,4.95,4.75,f,24,24,0,0,2.88
47757582,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,30,1125,t,4,34,41,248,3/7/23,29,5,0,4.72,4.72,4.72,4.93,4.9,4.24,4.69,f,35,35,0,0,1.14
47767239,384955753,John,2021-01-17,"Dallas, TX",within an hour,100%,100%,t,Northeast Dallas,1,1,t,t,District 9,Dallas,Entire guesthouse,Entire home/apt,2,1 bath,1,1,90,2,1125,t,3,3,3,3,3/7/23,24,24,1,5,5,4.96,5,5,4.96,5,f,1,1,0,0,2.62
47770647,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,200,2,360,t,0,0,0,53,3/7/23,1,0,0,3,5,5,5,5,5,3,f,248,248,0,0,0.04
47771165,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,122,20,360,t,0,0,0,53,3/7/23,1,0,0,5,4,5,5,5,5,4,t,248,248,0,0,0.04
47771487,224842271,Landon,2018-11-08,"Dallas, TX",within an hour,100%,92%,f,Oak Cliff,2,6,t,t,District 4,Dallas,Entire loft,Entire home/apt,10,1 bath,4,4,269,3,1125,t,30,60,90,365,3/7/23,20,5,0,4.9,4.9,4.9,4.8,5,4.8,4.9,f,1,1,0,0,0.8
47772147,201156613,Samantha,2018-07-09,"Dallas, TX",within an hour,100%,100%,t,Lower Greenville,2,2,t,t,District 14,Dallas,Entire home,Entire home/apt,8,2 baths,2,4,348,2,365,t,6,22,28,275,3/7/23,49,46,3,4.98,4.98,5,5,5,4.98,4.9,f,2,2,0,0,3.39
47966322,378270433,Argest,2020-12-04,"Fort Worth, TX",within an hour,100%,98%,t,Linwood,54,79,t,t,District 2,Dallas,Entire condo,Entire home/apt,4,1 bath,1,5,150,30,1125,t,6,36,66,170,3/7/23,46,5,0,4.83,4.96,4.72,5,4.98,4.93,4.78,f,14,14,0,0,1.82
47975341,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,56,360,t,0,0,0,45,3/7/23,5,3,0,4.6,5,5,4.4,4.6,5,5,t,248,248,0,0,0.29
47994163,386021104,Ci Management,2021-01-25,"Dallas, TX",within an hour,100%,100%,f,Lower Greenville,8,8,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,76,1,1125,t,17,47,77,352,3/7/23,102,36,2,4.5,4.53,4.56,4.81,4.73,4.79,4.49,t,8,8,0,0,4.02
48000805,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,28,1125,t,0,0,0,275,3/7/23,23,3,0,4.35,4.61,4.48,4.91,4.78,4.22,4.26,f,35,35,0,0,0.91
48000810,59216277,Ray,2016-02-17,"Dallas, TX",within an hour,100%,50%,f,Northwest Dallas,2,2,t,t,District 6,Dallas,Entire home,Entire home/apt,10,4 baths,4,5,300,2,1125,t,0,0,0,32,3/7/23,0,0,0,0,0,0,0,0,0,0,f,2,2,0,0,N/A
48007892,326354720,Stand Strong HomeStays,2020-01-11,"Dallas, TX",a few days or more,40%,59%,f,Old East Dallas,13,15,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,130,1,365,t,0,0,0,0,3/7/23,7,0,0,4.71,4.43,5,4.86,5,3.86,4.43,f,11,10,1,0,0.3
48017387,119531958,Bo And Joy,2017-03-06,"Dallas, TX",within an hour,100%,100%,t,Knox / Henderson,14,15,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,86,1,1125,t,19,49,79,136,3/7/23,98,40,0,4.93,4.92,4.92,4.95,4.95,4.93,4.88,f,14,14,0,0,3.86
48023786,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 9,Dallas,Entire home,Entire home/apt,6,2 baths,3,3,168,2,1125,t,30,60,90,365,3/7/23,31,19,3,3.74,3.77,3.61,4.61,4.26,3.39,3.68,t,155,155,0,0,1.26
48027326,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 9,Dallas,Entire home,Entire home/apt,8,2 baths,4,4,149,2,1125,t,25,55,85,360,3/7/23,56,24,2,4.25,4.34,4.14,4.66,4.66,4.2,4.2,t,155,155,0,0,2.21
48027911,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 9,Dallas,Entire guesthouse,Entire home/apt,2,1 bath,1,1,65,2,1125,t,30,60,90,310,3/7/23,44,20,0,3.7,3.77,3.5,4.45,4.14,3.91,3.57,t,155,155,0,0,1.81
48029596,69390192,Paulette,2016-04-28,"Plano, TX",within an hour,100%,100%,f,Knox / Henderson,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,65,1,120,t,26,56,86,86,3/7/23,50,19,1,4.34,4.44,4.08,4.64,4.74,4.46,4.22,f,1,1,0,0,2.05
48045423,72527874,Hai Ha,2016-05-17,N/A,within an hour,100%,68%,f,Oak Cliff,1,2,t,t,District 3,Dallas,Entire home,Entire home/apt,2,1.5 baths,1,1,57,3,1125,t,30,60,90,90,3/7/23,26,10,0,4.46,4.23,4.04,4.96,5,4.62,4.5,f,1,1,0,0,1.07
48053173,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,165,12,360,t,0,0,0,75,3/7/23,2,1,0,4,4,3.5,4,4,5,4.5,t,248,248,0,0,0.08
48053737,33600308,Kickstand,2015-05-17,"Dallas, TX",within an hour,100%,99%,t,Old East Dallas,2,11,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,125,1,1125,t,28,58,88,363,3/7/23,67,35,1,4.88,4.93,4.9,4.69,5,4.87,4.79,t,1,1,0,0,2.67
48056142,119531958,Bo And Joy,2017-03-06,"Dallas, TX",within an hour,100%,100%,t,Knox / Henderson,14,15,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,86,1,60,t,6,36,66,123,3/7/23,66,31,3,4.94,4.94,4.95,4.94,4.95,4.98,4.88,f,14,14,0,0,2.61
48071184,138992147,Ricardo,2017-07-06,"Dallas, TX",within a few hours,100%,90%,f,Lower Greenville,1,1,t,t,District 14,Dallas,Entire home,Entire home/apt,5,2 baths,3,3,295,1,365,t,27,57,87,267,3/7/23,4,4,0,4.75,5,4.5,5,5,5,4.75,f,1,1,0,0,0.73
47782029,66353000,Gina & John,2016-04-08,"Dallas, TX",within an hour,100%,100%,t,Lake Highlands,11,11,t,t,District 10,Dallas,Entire home,Entire home/apt,16,3 baths,4,7,469,2,28,t,20,36,56,223,3/7/23,108,56,2,4.86,4.9,4.83,4.99,4.98,4.85,4.86,t,7,7,0,0,4.27
47803681,381896944,Jomo Creations,2020-12-27,"Dallas, TX",within an hour,100%,97%,f,Bishop Arts District,4,4,t,t,District 1,Dallas,Entire rental unit,Entire home/apt,10,2 baths,3,3,257,2,1125,t,16,45,70,345,3/7/23,50,20,0,4.88,4.92,4.92,5,4.96,4.92,4.84,f,4,4,0,0,2.02
47819388,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,75,30,1125,t,5,35,65,271,3/7/23,17,3,0,4.47,4.59,4.59,4.94,4.88,3.76,4.59,f,35,35,0,0,0.66
47827089,60239425,Thomas,2016-02-24,"Dallas, TX",within an hour,100%,91%,t,Oak Lawn,1,1,t,t,District 2,Dallas,Entire condo,Entire home/apt,6,1 bath,2,3,126,14,1125,t,5,21,33,33,3/7/23,11,11,0,4.91,5,4.91,5,4.91,5,4.82,f,1,1,0,0,0.95
47827185,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,12,360,t,0,0,0,53,3/7/23,1,1,0,5,5,5,5,5,5,5,t,248,248,0,0,0.09
47827243,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,7,360,t,0,0,0,53,3/7/23,1,0,0,2,5,5,3,1,5,4,t,248,248,0,0,0.04
48076292,109496213,Rosana Luz,2017-01-02,N/A,within an hour,100%,100%,t,Bishop Arts District,5,7,t,t,District 1,Dallas,Entire home,Entire home/apt,4,1 bath,1,3,87,1,1125,t,5,18,40,122,3/7/23,178,92,6,4.85,4.9,4.84,4.89,4.93,4.93,4.87,t,5,5,0,0,7.3
46620346,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,100,1,365,t,25,53,83,358,3/7/23,163,52,5,4.79,4.84,4.85,4.88,4.77,4.9,4.69,f,24,24,0,0,5.99
46620457,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,90,1,365,t,21,51,81,356,3/7/23,185,79,8,4.71,4.84,4.77,4.87,4.78,4.95,4.8,f,24,24,0,0,6.8
46620594,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,85,1,365,t,21,51,77,352,3/7/23,256,102,9,4.84,4.92,4.84,4.93,4.88,4.94,4.81,f,24,24,0,0,9.4
48081401,146283587,Mark,2017-08-16,"Dallas, TX",within an hour,100%,100%,t,South Dallas,1,2,t,t,District 7,Dallas,Entire home,Entire home/apt,8,2.5 baths,4,4,105,1,14,t,13,29,42,260,3/7/23,196,84,10,4.83,4.92,4.78,4.95,4.95,4.29,4.84,t,1,1,0,0,7.89
48090747,67147684,Cesar,2016-04-14,"Dallas, TX",within an hour,100%,98%,t,Far North Dallas,1,1,t,t,District 2,Dallas,Entire home,Entire home/apt,16,2 baths,4,8,246,1,365,t,17,47,77,352,3/7/23,35,35,2,4.97,5,4.97,4.94,4.97,4.86,4.8,f,1,1,0,0,2.89
48111268,144870227,Janet,2017-08-07,"Richardson, TX",within an hour,100%,99%,t,Oak Cliff,3,9,t,t,District 1,Dallas,Entire home,Entire home/apt,16,3 baths,4,8,480,2,1125,t,18,48,67,67,3/7/23,41,17,0,4.9,4.95,4.93,4.9,4.9,4.71,4.88,f,2,2,0,0,1.66
48152074,372592509,Victor From CozySuites,2020-10-19,"Dallas, TX",within an hour,100%,98%,f,Dallas Downtown Historic District,56,139,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,5,2 baths,2,3,235,2,180,t,27,50,80,355,3/7/23,42,17,0,4.76,4.76,4.71,4.9,5,4.88,4.79,f,55,55,0,0,1.72
47831723,88037025,Lex,2016-08-04,"Dallas, TX",within an hour,100%,91%,f,N/A,1,2,t,t,District 2,Dallas,Entire cottage,Entire home/apt,4,1 bath,2,3,85,2,1125,t,9,39,69,159,3/7/23,50,14,0,4.4,4.52,4.48,4.72,4.72,4.44,4.5,f,1,1,0,0,1.96
47835304,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,56,360,t,0,0,0,53,3/7/23,1,1,0,5,5,5,5,5,5,5,t,248,248,0,0,0.09
47835993,73227695,Aj,2016-05-21,"Dallas, TX",within an hour,100%,98%,t,South Dallas,13,14,t,t,District 7,Dallas,Entire home,Entire home/apt,16,2.5 baths,4,6,231,1,1125,t,12,41,70,344,3/7/23,171,68,9,4.67,4.69,4.49,4.86,4.8,4.01,4.68,f,6,3,3,0,6.67
47842232,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,5,360,t,0,0,0,53,3/7/23,2,1,0,5,5,5,5,5,5,5,t,248,248,0,0,0.08
47842430,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,150,3,360,t,0,0,0,53,3/7/23,2,1,0,5,5,5,4.5,5,5,5,t,248,248,0,0,0.08
47842509,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,56,360,t,0,0,0,50,3/7/23,1,0,0,5,5,5,5,5,5,5,t,248,248,0,0,0.08
47842818,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,28,360,t,0,0,0,75,3/7/23,3,0,0,4.67,5,5,4.67,5,5,4.67,t,248,248,0,0,0.13
47845737,370176945,Cara And Jim,2020-10-01,"Dallas, TX",within an hour,100%,88%,f,N/A,6,14,t,f,District 2,Dallas,Private room in home,Private room,2,2 shared baths,1,1,45,2,1125,t,28,58,88,363,3/7/23,18,9,1,3.94,4.06,3.94,4.28,4.17,4.28,4.28,f,6,0,1,5,0.77
